timestamp,person_A,person_B,group_A,group_B,time_seconds,time_minutes,time_hours
29620,164,432,SSI,SFLE,592400,9873.333333333334,164.55555555555554
29620,487,977,DST,SFLE,592400,9873.333333333334,164.55555555555554
29640,89,461,DCAR,SFLE,592800,9880.0,164.66666666666666
29640,74,426,DMI,DST,592800,9880.0,164.66666666666666
29640,147,434,DST,DMI,592800,9880.0,164.66666666666666
29660,215,1492,DST,DCAR,593200,9886.666666666666,164.77777777777777
29660,117,441,SFLE,SCOM,593200,9886.666666666666,164.77777777777777
29660,122,215,DMCT,DST,593200,9886.666666666666,164.77777777777777
29680,122,1492,DMCT,DCAR,593600,9893.333333333334,164.88888888888889
29680,74,372,DMI,DMI,593600,9893.333333333334,164.88888888888889
29680,429,432,DST,SFLE,593600,9893.333333333334,164.88888888888889
29680,122,779,DMCT,DST,593600,9893.333333333334,164.88888888888889
29680,77,649,DST,DST,593600,9893.333333333334,164.88888888888889
29680,74,985,DMI,SSI,593600,9893.333333333334,164.88888888888889
29680,985,1209,SSI,DCAR,593600,9893.333333333334,164.88888888888889
29680,426,985,DST,SSI,593600,9893.333333333334,164.88888888888889
29680,372,1414,DMI,SFLE,593600,9893.333333333334,164.88888888888889
29680,387,1204,DST,DCAR,593600,9893.333333333334,164.88888888888889
29680,74,426,DMI,DST,593600,9893.333333333334,164.88888888888889
29680,164,779,SSI,DST,593600,9893.333333333334,164.88888888888889
29680,461,779,SFLE,DST,593600,9893.333333333334,164.88888888888889
29680,475,677,SFLE,DMI,593600,9893.333333333334,164.88888888888889
29700,74,77,DMI,DST,594000,9900.0,165.0
29700,71,491,DST,DMI,594000,9900.0,165.0
29700,491,985,DMI,SSI,594000,9900.0,165.0
29700,117,434,SFLE,DMI,594000,9900.0,165.0
29700,387,649,DST,DST,594000,9900.0,165.0
29700,242,1492,DMI,DCAR,594000,9900.0,165.0
29700,751,1492,DMI,DCAR,594000,9900.0,165.0
29700,461,649,SFLE,DST,594000,9900.0,165.0
29720,117,200,SFLE,SFLE,594400,9906.666666666666,165.11111111111111
29720,20,977,DCAR,SFLE,594400,9906.666666666666,165.11111111111111
29720,432,649,SFLE,DST,594400,9906.666666666666,165.11111111111111
29720,3,200,DMI,SFLE,594400,9906.666666666666,165.11111111111111
29720,779,1245,DST,DST,594400,9906.666666666666,165.11111111111111
29720,440,779,SDOC,DST,594400,9906.666666666666,165.11111111111111
29740,3,1090,DMI,DMI,594800,9913.333333333334,165.22222222222223
29740,215,1362,DST,DST,594800,9913.333333333334,165.22222222222223
29740,117,1090,SFLE,DMI,594800,9913.333333333334,165.22222222222223
29760,20,215,DCAR,DST,595200,9920.0,165.33333333333334
29760,71,378,DST,DCAR,595200,9920.0,165.33333333333334
29760,435,491,SDOC,DMI,595200,9920.0,165.33333333333334
29780,74,977,DMI,SFLE,595600,9926.666666666666,165.44444444444446
29780,97,461,DCAR,SFLE,595600,9926.666666666666,165.44444444444446
29780,71,74,DST,DMI,595600,9926.666666666666,165.44444444444446
29800,158,440,DMI,SDOC,596000,9933.333333333334,165.55555555555554
29800,447,763,DMI,DMI,596000,9933.333333333334,165.55555555555554
29800,290,1204,DG,DCAR,596000,9933.333333333334,165.55555555555554
29800,117,461,SFLE,SFLE,596000,9933.333333333334,165.55555555555554
29800,15,77,DMI,DST,596000,9933.333333333334,165.55555555555554
29800,720,1090,DCAR,DMI,596000,9933.333333333334,165.55555555555554
29820,447,763,DMI,DMI,596400,9940.0,165.66666666666666
29820,77,97,DST,DCAR,596400,9940.0,165.66666666666666
29820,20,122,DCAR,DMCT,596400,9940.0,165.66666666666666
29820,71,1090,DST,DMI,596400,9940.0,165.66666666666666
29840,475,677,SFLE,DMI,596800,9946.666666666666,165.77777777777777
29840,401,441,DST,SCOM,596800,9946.666666666666,165.77777777777777
29860,74,1209,DMI,DCAR,597200,9953.333333333334,165.88888888888889
29860,20,117,DCAR,SFLE,597200,9953.333333333334,165.88888888888889
29880,89,649,DCAR,DST,597600,9960.0,166.0
29880,71,242,DST,DMI,597600,9960.0,166.0
29880,649,1323,DST,DST,597600,9960.0,166.0
29880,77,649,DST,DST,597600,9960.0,166.0
29880,859,1414,DMI,SFLE,597600,9960.0,166.0
29880,89,859,DCAR,DMI,597600,9960.0,166.0
29880,20,426,DCAR,DST,597600,9960.0,166.0
29880,27,763,DST,DMI,597600,9960.0,166.0
29900,475,653,SFLE,SFLE,598000,9966.666666666666,166.11111111111111
29900,74,434,DMI,DMI,598000,9966.666666666666,166.11111111111111
29900,122,1362,DMCT,DST,598000,9966.666666666666,166.11111111111111
29900,122,426,DMCT,DST,598000,9966.666666666666,166.11111111111111
29900,122,1492,DMCT,DCAR,598000,9966.666666666666,166.11111111111111
29920,215,977,DST,SFLE,598400,9973.333333333334,166.22222222222223
29920,122,1245,DMCT,DST,598400,9973.333333333334,166.22222222222223
29920,215,290,DST,DG,598400,9973.333333333334,166.22222222222223
29920,117,1090,SFLE,DMI,598400,9973.333333333334,166.22222222222223
29940,220,387,DCAR,DST,598800,9980.0,166.33333333333334
29940,220,378,DCAR,DCAR,598800,9980.0,166.33333333333334
29940,117,859,SFLE,DMI,598800,9980.0,166.33333333333334
29940,3,20,DMI,DCAR,598800,9980.0,166.33333333333334
29940,77,117,DST,SFLE,598800,9980.0,166.33333333333334
29940,117,1090,SFLE,DMI,598800,9980.0,166.33333333333334
29940,387,859,DST,DMI,598800,9980.0,166.33333333333334
29960,425,447,DMI,DMI,599200,9986.666666666666,166.44444444444446
29960,74,426,DMI,DST,599200,9986.666666666666,166.44444444444446
29960,74,985,DMI,SSI,599200,9986.666666666666,166.44444444444446
29980,159,653,DMI,SFLE,599600,9993.333333333334,166.55555555555554
30000,425,544,DMI,SCOM,600000,10000.0,166.66666666666666
30000,295,544,DMI,SCOM,600000,10000.0,166.66666666666666
30000,909,970,DMI,SSI,600000,10000.0,166.66666666666666
30020,460,489,DMI,DMI,600400,10006.666666666666,166.77777777777777
30020,200,290,SFLE,DG,600400,10006.666666666666,166.77777777777777
30020,290,574,DG,DMI,600400,10006.666666666666,166.77777777777777
30020,99,236,DMI,DMI,600400,10006.666666666666,166.77777777777777
30020,378,741,DCAR,DCAR,600400,10006.666666666666,166.77777777777777
30020,99,628,DMI,SSI,600400,10006.666666666666,166.77777777777777
30020,387,741,DST,DCAR,600400,10006.666666666666,166.77777777777777
30040,160,677,DMI,DMI,600800,10013.333333333334,166.88888888888889
30040,79,173,DMI,SSI,600800,10013.333333333334,166.88888888888889
30040,429,440,DST,SDOC,600800,10013.333333333334,166.88888888888889
30060,429,441,DST,SCOM,601200,10020.0,167.0
30060,77,215,DST,DST,601200,10020.0,167.0
30060,491,574,DMI,DMI,601200,10020.0,167.0
30080,117,147,SFLE,DST,601600,10026.666666666666,167.11111111111111
30080,401,977,DST,SFLE,601600,10026.666666666666,167.11111111111111
30080,401,1362,DST,DST,601600,10026.666666666666,167.11111111111111
30100,378,432,DCAR,SFLE,602000,10033.333333333334,167.22222222222223
30100,649,1362,DST,DST,602000,10033.333333333334,167.22222222222223
30100,147,1245,DST,DST,602000,10033.333333333334,167.22222222222223
30100,242,1362,DMI,DST,602000,10033.333333333334,167.22222222222223
30100,1323,1492,DST,DCAR,602000,10033.333333333334,167.22222222222223
30100,117,432,SFLE,SFLE,602000,10033.333333333334,167.22222222222223
30100,387,435,DST,SDOC,602000,10033.333333333334,167.22222222222223
30100,71,1204,DST,DCAR,602000,10033.333333333334,167.22222222222223
30100,440,461,SDOC,SFLE,602000,10033.333333333334,167.22222222222223
30100,89,242,DCAR,DMI,602000,10033.333333333334,167.22222222222223
30120,215,1090,DST,DMI,602400,10040.0,167.33333333333334
30120,122,779,DMCT,DST,602400,10040.0,167.33333333333334
30120,487,491,DST,DMI,602400,10040.0,167.33333333333334
30120,3,401,DMI,DST,602400,10040.0,167.33333333333334
30120,242,432,DMI,SFLE,602400,10040.0,167.33333333333334
30120,97,215,DCAR,DST,602400,10040.0,167.33333333333334
30120,74,122,DMI,DMCT,602400,10040.0,167.33333333333334
30120,215,720,DST,DCAR,602400,10040.0,167.33333333333334
30120,215,426,DST,DST,602400,10040.0,167.33333333333334
30120,20,1414,DCAR,SFLE,602400,10040.0,167.33333333333334
30120,164,779,SSI,DST,602400,10040.0,167.33333333333334
30120,3,491,DMI,DMI,602400,10040.0,167.33333333333334
30120,491,1260,DMI,SCOM,602400,10040.0,167.33333333333334
30140,491,1492,DMI,DCAR,602800,10046.666666666666,167.44444444444446
30140,200,401,SFLE,DST,602800,10046.666666666666,167.44444444444446
30140,200,1323,SFLE,DST,602800,10046.666666666666,167.44444444444446
30140,487,491,DST,DMI,602800,10046.666666666666,167.44444444444446
30140,751,1090,DMI,DMI,602800,10046.666666666666,167.44444444444446
30140,387,432,DST,SFLE,602800,10046.666666666666,167.44444444444446
30140,720,779,DCAR,DST,602800,10046.666666666666,167.44444444444446
30140,3,290,DMI,DG,602800,10046.666666666666,167.44444444444446
30140,55,1323,SSI,DST,602800,10046.666666666666,167.44444444444446
30140,487,1260,DST,SCOM,602800,10046.666666666666,167.44444444444446
30140,164,432,SSI,SFLE,602800,10046.666666666666,167.44444444444446
30140,147,401,DST,DST,602800,10046.666666666666,167.44444444444446
30140,117,1323,SFLE,DST,602800,10046.666666666666,167.44444444444446
30160,89,649,DCAR,DST,603200,10053.333333333334,167.55555555555554
30160,461,491,SFLE,DMI,603200,10053.333333333334,167.55555555555554
30160,401,1414,DST,SFLE,603200,10053.333333333334,167.55555555555554
30160,435,859,SDOC,DMI,603200,10053.333333333334,167.55555555555554
30160,89,432,DCAR,SFLE,603200,10053.333333333334,167.55555555555554
30160,164,603,SSI,DST,603200,10053.333333333334,167.55555555555554
30160,491,977,DMI,SFLE,603200,10053.333333333334,167.55555555555554
30160,71,401,DST,DST,603200,10053.333333333334,167.55555555555554
30160,20,1245,DCAR,DST,603200,10053.333333333334,167.55555555555554
30160,164,487,SSI,DST,603200,10053.333333333334,167.55555555555554
30160,290,1323,DG,DST,603200,10053.333333333334,167.55555555555554
30160,290,603,DG,DST,603200,10053.333333333334,167.55555555555554
30160,117,429,SFLE,DST,603200,10053.333333333334,167.55555555555554
30180,491,603,DMI,DST,603600,10060.0,167.66666666666666
30180,372,432,DMI,SFLE,603600,10060.0,167.66666666666666
30180,164,1090,SSI,DMI,603600,10060.0,167.66666666666666
30180,372,977,DMI,SFLE,603600,10060.0,167.66666666666666
30180,20,1090,DCAR,DMI,603600,10060.0,167.66666666666666
30180,372,1492,DMI,DCAR,603600,10060.0,167.66666666666666
30180,242,649,DMI,DST,603600,10060.0,167.66666666666666
30180,859,1260,DMI,SCOM,603600,10060.0,167.66666666666666
30180,491,720,DMI,DCAR,603600,10060.0,167.66666666666666
30180,156,425,DMI,DMI,603600,10060.0,167.66666666666666
30180,122,1323,DMCT,DST,603600,10060.0,167.66666666666666
30180,20,74,DCAR,DMI,603600,10060.0,167.66666666666666
30180,220,1414,DCAR,SFLE,603600,10060.0,167.66666666666666
30180,429,1090,DST,DMI,603600,10060.0,167.66666666666666
30180,55,1260,SSI,SCOM,603600,10060.0,167.66666666666666
30200,200,290,SFLE,DG,604000,10066.666666666666,167.77777777777777
30200,34,677,DMI,DMI,604000,10066.666666666666,167.77777777777777
30220,378,1260,DCAR,SCOM,604400,10073.333333333334,167.88888888888889
30240,720,985,DCAR,SSI,604800,10080.0,168.0
30240,147,387,DST,DST,604800,10080.0,168.0
30260,491,1204,DMI,DCAR,605200,10086.666666666666,168.11111111111111
30260,89,432,DCAR,SFLE,605200,10086.666666666666,168.11111111111111
30260,74,242,DMI,DMI,605200,10086.666666666666,168.11111111111111
30280,434,1260,DMI,SCOM,605600,10093.333333333334,168.22222222222223
30280,1260,1492,SCOM,DCAR,605600,10093.333333333334,168.22222222222223
30280,441,1090,SCOM,DMI,605600,10093.333333333334,168.22222222222223
30300,122,426,DMCT,DST,606000,10100.0,168.33333333333334
30320,491,977,DMI,SFLE,606400,10106.666666666666,168.44444444444446
30320,387,491,DST,DMI,606400,10106.666666666666,168.44444444444446
30320,79,156,DMI,DMI,606400,10106.666666666666,168.44444444444446
30320,242,1492,DMI,DCAR,606400,10106.666666666666,168.44444444444446
30320,77,491,DST,DMI,606400,10106.666666666666,168.44444444444446
30320,173,460,SSI,DMI,606400,10106.666666666666,168.44444444444446
30340,117,200,SFLE,SFLE,606800,10113.333333333334,168.55555555555554
30340,387,432,DST,SFLE,606800,10113.333333333334,168.55555555555554
30340,79,156,DMI,DMI,606800,10113.333333333334,168.55555555555554
30340,74,77,DMI,DST,606800,10113.333333333334,168.55555555555554
30340,242,435,DMI,SDOC,606800,10113.333333333334,168.55555555555554
30340,117,491,SFLE,DMI,606800,10113.333333333334,168.55555555555554
30340,74,491,DMI,DMI,606800,10113.333333333334,168.55555555555554
30340,164,1414,SSI,SFLE,606800,10113.333333333334,168.55555555555554
30360,79,156,DMI,DMI,607200,10120.0,168.66666666666666
30360,74,77,DMI,DST,607200,10120.0,168.66666666666666
30360,464,677,DMI,DMI,607200,10120.0,168.66666666666666
30360,165,447,DMI,DMI,607200,10120.0,168.66666666666666
30380,220,720,DCAR,DCAR,607600,10126.666666666666,168.77777777777777
30380,79,156,DMI,DMI,607600,10126.666666666666,168.77777777777777
30380,147,220,DST,DCAR,607600,10126.666666666666,168.77777777777777
30400,74,1362,DMI,DST,608000,10133.333333333334,168.88888888888889
30420,242,491,DMI,DMI,608400,10140.0,169.0
30420,200,461,SFLE,SFLE,608400,10140.0,169.0
30420,378,461,DCAR,SFLE,608400,10140.0,169.0
30440,89,387,DCAR,DST,608800,10146.666666666666,169.11111111111111
30440,441,1090,SCOM,DMI,608800,10146.666666666666,169.11111111111111
30460,117,147,SFLE,DST,609200,10153.333333333334,169.22222222222223
30460,215,378,DST,DCAR,609200,10153.333333333334,169.22222222222223
30460,117,859,SFLE,DMI,609200,10153.333333333334,169.22222222222223
30460,242,1245,DMI,DST,609200,10153.333333333334,169.22222222222223
30460,242,378,DMI,DCAR,609200,10153.333333333334,169.22222222222223
30480,387,432,DST,SFLE,609600,10160.0,169.33333333333334
30480,242,432,DMI,SFLE,609600,10160.0,169.33333333333334
30480,147,441,DST,SCOM,609600,10160.0,169.33333333333334
30480,215,220,DST,DCAR,609600,10160.0,169.33333333333334
30500,117,200,SFLE,SFLE,610000,10166.666666666666,169.44444444444446
30500,89,432,DCAR,SFLE,610000,10166.666666666666,169.44444444444446
30500,1090,1362,DMI,DST,610000,10166.666666666666,169.44444444444446
30500,117,242,SFLE,DMI,610000,10166.666666666666,169.44444444444446
30520,20,441,DCAR,SCOM,610400,10173.333333333334,169.55555555555554
30540,220,242,DCAR,DMI,610800,10180.0,169.66666666666666
30540,77,649,DST,DST,610800,10180.0,169.66666666666666
30540,165,447,DMI,DMI,610800,10180.0,169.66666666666666
30540,215,720,DST,DCAR,610800,10180.0,169.66666666666666
30560,77,985,DST,SSI,611200,10186.666666666666,169.77777777777777
30560,71,429,DST,DST,611200,10186.666666666666,169.77777777777777
30560,74,290,DMI,DG,611200,10186.666666666666,169.77777777777777
30560,71,290,DST,DG,611200,10186.666666666666,169.77777777777777
30560,34,245,DMI,SDOC,611200,10186.666666666666,169.77777777777777
30560,491,1414,DMI,SFLE,611200,10186.666666666666,169.77777777777777
30560,71,859,DST,DMI,611200,10186.666666666666,169.77777777777777
30560,147,429,DST,DST,611200,10186.666666666666,169.77777777777777
30560,117,441,SFLE,SCOM,611200,10186.666666666666,169.77777777777777
30560,440,461,SDOC,SFLE,611200,10186.666666666666,169.77777777777777
30560,429,859,DST,DMI,611200,10186.666666666666,169.77777777777777
30580,164,440,SSI,SDOC,611600,10193.333333333334,169.88888888888889
30580,122,649,DMCT,DST,611600,10193.333333333334,169.88888888888889
30580,71,387,DST,DST,611600,10193.333333333334,169.88888888888889
30580,122,1260,DMCT,SCOM,611600,10193.333333333334,169.88888888888889
30580,164,720,SSI,DCAR,611600,10193.333333333334,169.88888888888889
30580,160,165,DMI,DMI,611600,10193.333333333334,169.88888888888889
30580,628,763,SSI,DMI,611600,10193.333333333334,169.88888888888889
30580,429,649,DST,DST,611600,10193.333333333334,169.88888888888889
30580,147,164,DST,SSI,611600,10193.333333333334,169.88888888888889
30580,242,1260,DMI,SCOM,611600,10193.333333333334,169.88888888888889
30580,20,435,DCAR,SDOC,611600,10193.333333333334,169.88888888888889
30580,435,720,SDOC,DCAR,611600,10193.333333333334,169.88888888888889
30580,242,1204,DMI,DCAR,611600,10193.333333333334,169.88888888888889
30600,259,628,DMI,SSI,612000,10200.0,170.0
30600,447,884,DMI,DMI,612000,10200.0,170.0
30600,440,751,SDOC,DMI,612000,10200.0,170.0
30600,89,1492,DCAR,DCAR,612000,10200.0,170.0
30600,117,378,SFLE,DCAR,612000,10200.0,170.0
30600,215,1492,DST,DCAR,612000,10200.0,170.0
30600,165,884,DMI,DMI,612000,10200.0,170.0
30600,434,1260,DMI,SCOM,612000,10200.0,170.0
30620,429,432,DST,SFLE,612400,10206.666666666666,170.11111111111111
30620,74,215,DMI,DST,612400,10206.666666666666,170.11111111111111
30620,432,1414,SFLE,SFLE,612400,10206.666666666666,170.11111111111111
30620,27,628,DST,SSI,612400,10206.666666666666,170.11111111111111
30620,464,909,DMI,DMI,612400,10206.666666666666,170.11111111111111
30620,378,720,DCAR,DCAR,612400,10206.666666666666,170.11111111111111
30640,117,147,SFLE,DST,612800,10213.333333333334,170.22222222222223
30640,649,720,DST,DCAR,612800,10213.333333333334,170.22222222222223
30640,200,1323,SFLE,DST,612800,10213.333333333334,170.22222222222223
30640,649,1362,DST,DST,612800,10213.333333333334,170.22222222222223
30640,425,447,DMI,DMI,612800,10213.333333333334,170.22222222222223
30640,20,1362,DCAR,DST,612800,10213.333333333334,170.22222222222223
30660,290,574,DG,DMI,613200,10220.0,170.33333333333334
30660,160,425,DMI,DMI,613200,10220.0,170.33333333333334
30660,97,147,DCAR,DST,613200,10220.0,170.33333333333334
30660,117,432,SFLE,SFLE,613200,10220.0,170.33333333333334
30660,491,859,DMI,DMI,613200,10220.0,170.33333333333334
30660,89,1245,DCAR,DST,613200,10220.0,170.33333333333334
30660,97,985,DCAR,SSI,613200,10220.0,170.33333333333334
30660,378,432,DCAR,SFLE,613200,10220.0,170.33333333333334
30660,27,165,DST,DMI,613200,10220.0,170.33333333333334
30660,290,720,DG,DCAR,613200,10220.0,170.33333333333334
30660,20,77,DCAR,DST,613200,10220.0,170.33333333333334
30680,425,447,DMI,DMI,613600,10226.666666666666,170.44444444444446
30680,117,429,SFLE,DST,613600,10226.666666666666,170.44444444444446
30680,290,440,DG,SDOC,613600,10226.666666666666,170.44444444444446
30700,574,977,DMI,SFLE,614000,10233.333333333334,170.55555555555554
30700,165,447,DMI,DMI,614000,10233.333333333334,170.55555555555554
30700,74,242,DMI,DMI,614000,10233.333333333334,170.55555555555554
30720,491,1362,DMI,DST,614400,10240.0,170.66666666666666
30720,245,653,SDOC,SFLE,614400,10240.0,170.66666666666666
30720,242,649,DMI,DST,614400,10240.0,170.66666666666666
30720,147,603,DST,DST,614400,10240.0,170.66666666666666
30720,159,970,DMI,SSI,614400,10240.0,170.66666666666666
30720,387,977,DST,SFLE,614400,10240.0,170.66666666666666
30720,426,1323,DST,DST,614400,10240.0,170.66666666666666
30720,165,447,DMI,DMI,614400,10240.0,170.66666666666666
30720,426,649,DST,DST,614400,10240.0,170.66666666666666
30720,603,1492,DST,DCAR,614400,10240.0,170.66666666666666
30720,165,425,DMI,DMI,614400,10240.0,170.66666666666666
30720,27,165,DST,DMI,614400,10240.0,170.66666666666666
30740,89,432,DCAR,SFLE,614800,10246.666666666666,170.77777777777777
30740,89,1362,DCAR,DST,614800,10246.666666666666,170.77777777777777
30740,89,429,DCAR,DST,614800,10246.666666666666,170.77777777777777
30740,15,429,DMI,DST,614800,10246.666666666666,170.77777777777777
30740,290,432,DG,SFLE,614800,10246.666666666666,170.77777777777777
30760,97,1492,DCAR,DCAR,615200,10253.333333333334,170.88888888888889
30760,242,720,DMI,DCAR,615200,10253.333333333334,170.88888888888889
30760,97,1414,DCAR,SFLE,615200,10253.333333333334,170.88888888888889
30760,97,441,DCAR,SCOM,615200,10253.333333333334,170.88888888888889
30780,295,763,DMI,DMI,615600,10260.0,171.0
30780,429,1245,DST,DST,615600,10260.0,171.0
30780,460,909,DMI,DMI,615600,10260.0,171.0
30780,99,628,DMI,SSI,615600,10260.0,171.0
30780,220,574,DCAR,DMI,615600,10260.0,171.0
30780,464,909,DMI,DMI,615600,10260.0,171.0
30780,147,429,DST,DST,615600,10260.0,171.0
30800,89,401,DCAR,DST,616000,10266.666666666666,171.11111111111111
30800,200,574,SFLE,DMI,616000,10266.666666666666,171.11111111111111
30800,147,200,DST,SFLE,616000,10266.666666666666,171.11111111111111
30800,242,487,DMI,DST,616000,10266.666666666666,171.11111111111111
30800,220,1204,DCAR,DCAR,616000,10266.666666666666,171.11111111111111
30800,242,1090,DMI,DMI,616000,10266.666666666666,171.11111111111111
30800,89,720,DCAR,DCAR,616000,10266.666666666666,171.11111111111111
30800,200,977,SFLE,SFLE,616000,10266.666666666666,171.11111111111111
30800,89,1090,DCAR,DMI,616000,10266.666666666666,171.11111111111111
30800,220,977,DCAR,SFLE,616000,10266.666666666666,171.11111111111111
30820,71,429,DST,DST,616400,10273.333333333334,171.22222222222223
30820,97,147,DCAR,DST,616400,10273.333333333334,171.22222222222223
30820,200,242,SFLE,DMI,616400,10273.333333333334,171.22222222222223
30820,15,1362,DMI,DST,616400,10273.333333333334,171.22222222222223
30820,71,574,DST,DMI,616400,10273.333333333334,171.22222222222223
30820,475,677,SFLE,DMI,616400,10273.333333333334,171.22222222222223
30820,491,1323,DMI,DST,616400,10273.333333333334,171.22222222222223
